wellness_id,daily_sleep_hours,social_support_score,physical_activity_hours,Sleep_Quality_Score
W-127239,8.3,7,0.3,1
W-127290,8.3,7,1.2,1
W-127294,8.4,7,0.8,1
W-127323,8.4,7,0.3,1
W-127340,8.4,7,1.9,1
W-127399,8.4,7,1.7,1
W-127407,8.4,7,0.6,1
W-127448,8.4,7,1.2,1
W-127473,8.4,7,1.8,1
W-127517,8.4,7,0.5,1
W-127562,8.4,7,2,1
W-127572,8.4,7,0.1,1
W-127602,8.4,7,0.2,1
W-127603,8.4,7,1.6,1
W-127611,8.4,7,0,1
W-127647,8.4,7,1.5,1
W-127753,8.4,7,0.7,1
W-127760,8.4,7,1.3,1
W-127768,8.4,7,0.9,1
W-127805,8.4,7,1.4,1
W-127843,8.4,7,1,1
W-127862,8.4,7,0.4,1
W-127874,8.4,7,1.1,1
W-127957,8.5,7,0.4,1
W-127958,8.5,7,0.2,1
W-127977,8.5,7,1.2,1
W-127988,8.5,7,1.3,1
W-128007,8.5,7,2,1
W-128028,8.5,7,1.5,1
W-128035,8.5,7,1.6,1
W-128060,8.5,7,0.7,1
W-128063,8.5,7,0.9,1
W-128096,8.5,7,0,1
W-128110,8.5,7,0.8,1
W-128118,8.5,7,1.1,1
W-128132,8.5,7,1.8,1
W-128170,8.5,7,1,1
W-128229,8.5,7,0.1,1
W-128231,8.5,7,0.3,1
W-128247,8.5,7,1.7,1
W-128256,8.5,7,1.4,1
W-128385,8.5,7,0.6,1
W-128471,8.5,7,1.9,1
W-128518,8.5,7,0.5,1
W-128569,8.6,7,0.2,1
W-128610,8.6,7,0.8,1
W-128628,8.6,7,0.4,1
W-128631,8.6,7,0.1,1
W-128699,8.6,7,1.5,1
W-128709,8.6,7,1.7,1
W-128737,8.6,7,0.6,1
W-128738,8.6,7,1.4,1
W-128765,8.6,7,2,1
W-128888,8.6,7,1,1
W-128953,8.6,7,1.8,1
W-128987,8.6,7,0,1
W-128999,8.6,7,0.7,1
W-129022,8.6,7,1.2,1
W-129029,8.6,7,1.1,1
W-129034,8.6,7,1.3,1
W-129039,8.6,7,1.6,1
W-129041,8.6,7,1.9,1
W-129051,8.6,7,0.3,1
W-129106,8.6,7,0.9,1
W-129134,8.6,7,0.5,1
W-129152,8.7,7,0.2,1
W-129154,8.7,7,0,1
W-129162,8.7,7,1.9,1
W-129202,8.7,7,1.3,1
W-129258,8.7,7,0.6,1
W-129307,8.7,7,1.8,1
W-129311,8.7,7,0.5,1
W-129419,8.7,7,0.4,1
W-129422,8.7,7,1.7,1
W-129490,8.7,7,1,1
W-129505,8.7,7,1.1,1
W-129585,8.7,7,0.3,1
W-129601,8.7,7,1.4,1
W-129672,8.7,7,0.7,1
W-129687,8.7,7,2,1
W-129694,8.7,7,0.8,1
W-129701,8.7,7,1.6,1
W-129706,8.7,7,0.1,1
W-129718,8.7,7,1.5,1
W-129726,8.7,7,1.2,1
W-129757,8.7,7,0.9,1
W-129780,8.8,7,1.2,1
W-129783,8.8,7,0.7,1
W-129789,8.8,7,0.1,1
W-129790,8.8,7,1.7,1
W-129812,8.8,7,0.9,1
W-129852,8.8,7,0.5,1
W-129856,8.8,7,0.6,1
W-129887,8.8,7,1,1
W-129963,8.8,7,0,1
W-129978,8.8,7,1.3,1
W-130012,8.8,7,1.6,1
W-130059,8.8,7,2,1
W-130067,8.8,7,0.2,1
W-130076,8.8,7,0.8,1
W-130144,8.8,7,0.3,1
W-130194,8.8,7,1.9,1
W-130235,8.8,7,1.8,1
W-130271,8.8,7,1.1,1
W-130343,8.8,7,1.4,1
W-130384,8.8,7,0.4,1
W-130385,8.8,7,1.5,1
W-130464,8.9,7,0.3,1
W-130486,8.9,7,0.8,1
W-130516,8.9,7,1.5,1
W-130549,8.9,7,0.7,1
W-130574,8.9,7,1.8,1
W-130583,8.9,7,2,1
W-130625,8.9,7,0,1
W-130628,8.9,7,0.5,1
W-130639,8.9,7,1.6,1
W-130641,8.9,7,0.2,1
W-130718,8.9,7,1.1,1
W-130735,8.9,7,0.4,1
W-130775,8.9,7,0.1,1
W-130793,8.9,7,1.2,1
W-130821,8.9,7,0.6,1
W-130862,8.9,7,0.9,1
W-130894,8.9,7,1.3,1
W-130901,8.9,7,1.9,1
W-130955,8.9,7,1.4,1
W-130991,8.9,7,1,1
W-130992,8.9,7,1.7,1
W-131111,9,7,0.2,1
W-131117,9,7,0,1
W-131130,9,7,0.4,1
W-131145,9,7,1.4,1
W-131156,9,7,0.9,1
W-131222,9,7,1.1,1
W-131234,9,7,0.3,1
W-131277,9,7,1,1
W-131285,9,7,0.6,1
W-131293,9,7,1.6,1
W-131330,9,7,0.5,1
W-131347,9,7,0.1,1
W-131367,9,7,1.9,1
W-131406,9,7,1.8,1
W-131476,9,7,0.7,1
W-131499,9,7,1.3,1
W-131510,9,7,0.8,1
W-131523,9,7,1.2,1
W-131559,9,7,1.7,1
W-131584,9,7,1.5,1
W-100004,4,3,1.4,1
W-100050,4,3,0.3,1
W-100061,4,3,1.9,1
W-100063,4,3,1.5,1
W-100084,4,3,0.5,1
W-100102,4,3,0.1,1
W-100120,4,3,1.7,1
W-100152,4,3,0.8,1
W-100154,4,3,0.9,1
W-100164,4,3,0.4,1
W-100194,4,3,0,1
W-100213,4,3,1.3,1
W-100286,4,3,0.7,1
W-100291,4,3,1.2,1
W-100292,4,3,1,1
W-100330,4,3,0.2,1
W-100473,4,3,2,1
W-100481,4,3,0.6,1
W-100528,4,3,1.1,1
W-100591,4.1,3,1.3,1
W-100669,4.1,3,0.4,1
W-100676,4.1,3,1.9,1
W-100742,4.1,3,0.1,1
W-100802,4.1,3,1.7,1
W-100823,4.1,3,0.6,1
W-100855,4.1,3,0,1
W-100872,4.1,3,0.5,1
W-100879,4.1,3,1.5,1
W-100920,4.1,3,1.8,1
W-100957,4.1,3,0.7,1
W-101006,4.1,3,1.1,1
W-101012,4.1,3,1.6,1
W-101015,4.1,3,0.3,1
W-101030,4.1,3,0.8,1
W-101068,4.1,3,1,1
W-101074,4.1,3,1.2,1
W-101128,4.1,3,1.4,1
W-101164,4.1,3,0.2,1
W-101167,4.1,3,0.9,1
W-101227,4.2,3,2,1
W-101287,4.2,3,0.2,1
W-101327,4.2,3,1.2,1
W-101364,4.2,3,1.3,1
W-101383,4.2,3,0.8,1
W-101408,4.2,3,0.7,1
W-101431,4.2,3,0,1
W-101434,4.2,3,0.3,1
W-101520,4.2,3,0.5,1
W-101525,4.2,3,0.1,1
W-101546,4.2,3,0.4,1
W-101550,4.2,3,1.9,1
W-101562,4.2,3,1.6,1
W-101575,4.2,3,0.9,1
W-101598,4.2,3,1,1
W-101616,4.2,3,1.5,1
W-101627,4.2,3,1.7,1
W-101629,4.2,3,0.6,1
W-101680,4.2,3,1.4,1
W-101707,4.2,3,1.1,1
W-101799,4.2,3,1.8,1
W-101826,4.3,3,0.2,1
W-101841,4.3,3,0.9,1
W-101924,4.3,3,1.4,1
W-101926,4.3,3,0.1,1
W-102019,4.3,3,1,1
W-102041,4.3,3,1.2,1
W-102076,4.3,3,2,1
W-102114,4.3,3,0.4,1
W-102199,4.3,3,0.5,1
W-102211,4.3,3,0.3,1
W-102223,4.3,3,0.7,1
W-102228,4.3,3,1.9,1
W-102265,4.3,3,1.6,1
W-102327,4.3,3,1.3,1
W-102329,4.3,3,1.1,1
W-102377,4.3,3,1.8,1
W-102390,4.3,3,1.5,1
W-102391,4.3,3,0.6,1
W-102407,4.3,3,1.7,1
W-102425,4.3,3,0.8,1
W-102486,4.4,3,0.4,1
W-102510,4.4,3,0.1,1
W-102565,4.4,3,1.4,1
W-102571,4.4,3,1.8,1
W-102579,4.4,3,0.8,1
W-102592,4.4,3,1.7,1
W-102595,4.4,3,1.3,1
W-102621,4.4,3,0.3,1
W-102642,4.4,3,0.9,1
W-102643,4.4,3,1.6,1
W-102676,4.4,3,1.2,1
W-102695,4.4,3,0.7,1
W-102762,4.4,3,1.9,1
W-102770,4.4,3,0.2,1
W-102779,4.4,3,2,1
W-102792,4.4,3,1.5,1
W-102803,4.4,3,0,1
W-102891,4.4,3,0.5,1
W-102946,4.4,3,0.6,1
W-102995,4.4,3,1,1
W-103044,4.4,3,1.1,1
W-103116,4.5,3,0.5,1
W-103131,4.5,3,0.2,1
W-103141,4.5,3,1.3,1
W-103177,4.5,3,1.1,1
W-103178,4.5,3,0.6,1
W-103215,4.5,3,0,1
W-103231,4.5,3,0.1,1
W-103252,4.5,3,1.6,1
W-103320,4.5,3,0.3,1
W-103324,4.5,3,0.9,1
W-103371,4.5,3,1.7,1
W-103402,4.5,3,1.5,1
W-103421,4.5,3,1.2,1
W-103454,4.5,3,1,1
W-103466,4.5,3,0.7,1
W-103477,4.5,3,2,1
W-103505,4.5,3,0.8,1
W-103560,4.5,3,1.8,1
W-103605,4.5,3,1.9,1
W-103647,4.5,3,0.4,1
W-103659,4.5,3,1.4,1
W-103755,4.6,3,1.9,1
W-103765,4.6,3,1.8,1
W-103769,4.6,3,1.4,1
W-103798,4.6,3,0.7,1
W-103848,4.6,3,1.6,1
W-103867,4.6,3,1.1,1
W-103895,4.6,3,0.8,1
W-103916,4.6,3,1.3,1
W-103993,4.6,3,0.6,1
W-104017,4.6,3,0.1,1
W-104020,4.6,3,1.7,1
W-104026,4.6,3,1,1
W-104059,4.6,3,0.5,1
W-104075,4.6,3,0,1
W-104077,4.6,3,0.4,1
W-104113,4.6,3,0.2,1
W-104116,4.6,3,0.9,1
W-104134,4.6,3,1.2,1
W-104145,4.6,3,2,1
W-104194,4.6,3,1.5,1
W-104212,4.6,3,0.3,1
W-104301,4.7,3,1.9,1
W-104389,4.7,3,1,1
W-104424,4.7,3,0.2,1
W-104439,4.7,3,0.7,1
W-104444,4.7,3,1.4,1
W-104472,4.7,3,2,1
W-104479,4.7,3,1.5,1
W-104503,4.7,3,0.8,1
W-104513,4.7,3,1.6,1
W-104561,4.7,3,0,1
W-104600,4.7,3,0.3,1
W-104615,4.7,3,0.6,1
W-104641,4.7,3,0.5,1
W-104651,4.7,3,0.4,1
W-104667,4.7,3,1.1,1
W-104675,4.7,3,1.2,1
W-104720,4.7,3,1.3,1
W-104796,4.7,3,1.8,1
W-104801,4.7,3,1.7,1
W-104882,4.7,3,0.9,1
W-104900,4.7,3,0.1,1
W-104955,4.8,3,0.9,1
W-105040,4.8,3,1.6,1
W-105054,4.8,3,1.4,1
W-105058,4.8,3,0.8,1
W-105063,4.8,3,1.2,1
W-105088,4.8,3,1.5,1
W-105105,4.8,3,1.8,1
W-105122,4.8,3,0.6,1
W-105163,4.8,3,1.1,1
W-105166,4.8,3,0.7,1
W-105194,4.8,3,1,1
W-105246,4.8,3,0.5,1
W-105250,4.8,3,0.3,1
W-105256,4.8,3,1.9,1
W-105441,4.8,3,2,1
W-105456,4.8,3,1.3,1
W-105475,4.8,3,1.7,1
W-105505,4.8,3,0.2,1
W-105514,4.8,3,0.1,1
W-105531,4.8,3,0.4,1
W-105551,4.9,3,0.7,1
W-105570,4.9,3,1.2,1
W-105586,4.9,3,0.6,1
W-105590,4.9,3,1.3,1
W-105598,4.9,3,0.8,1
W-105638,4.9,3,0.9,1
W-105693,4.9,3,1.4,1
W-105710,4.9,3,1.6,1
W-105741,4.9,3,0.1,1
W-105743,4.9,3,0.3,1
W-105838,4.9,3,1.9,1
W-105842,4.9,3,0,1
W-105916,4.9,3,1.8,1
W-105919,4.9,3,1.1,1
W-105922,4.9,3,0.5,1
W-105931,4.9,3,2,1
W-106016,4.9,3,1.5,1
W-106022,4.9,3,0.4,1
W-106058,4.9,3,0.2,1
W-106097,4.9,3,1.7,1
W-106123,4.9,3,1,1
W-106194,5,3,0.7,1
W-106243,5,3,1.5,1
W-106269,5,3,0.3,1
W-106290,5,3,0.8,1
W-106294,5,3,1.8,1
W-106331,5,3,1.9,1
W-106350,5,3,0.6,1
W-106361,5,3,0,1
W-106374,5,3,0.1,1
W-106401,5,3,0.5,1
W-106408,5,3,0.9,1
W-106420,5,3,2,1
W-106546,5,3,0.4,1
W-106555,5,3,1.7,1
W-106582,5,3,1.1,1
W-106622,5,3,1.2,1
W-106660,5,3,1.4,1
W-106668,5,3,1.3,1
W-106685,5,3,1,1
W-106718,5,3,0.2,1
W-106734,5,3,1.6,1
W-106800,5.1,3,0,1
W-106822,5.1,3,1,1
W-106860,5.1,3,1.4,1
W-106885,5.1,3,0.6,1
W-106906,5.1,3,1.3,1
W-106919,5.1,3,1.6,1
W-106920,5.1,3,0.8,1
W-106985,5.1,3,1.9,1
W-106990,5.1,3,1.8,1
W-107057,5.1,3,0.3,1
W-107117,5.1,3,2,1
W-107135,5.1,3,0.9,1
W-107231,5.1,3,0.4,1
W-107294,5.1,3,1.5,1
W-107310,5.1,3,1.7,1
W-107319,5.1,3,0.7,1
W-107323,5.1,3,0.5,1
W-107327,5.1,3,0.2,1
W-107345,5.1,3,1.2,1
W-107389,5.1,3,1.1,1
W-107390,5.2,3,0.4,1
W-107424,5.2,3,1.7,1
W-107432,5.2,3,1.6,1
W-107465,5.2,3,0.5,1
W-107474,5.2,3,1.8,1
W-107496,5.2,3,2,1
W-107503,5.2,3,0.8,1
W-107504,5.2,3,0.1,1
W-107638,5.2,3,0.6,1
W-107652,5.2,3,0.9,1
W-107702,5.2,3,1,1
W-107708,5.2,3,1.9,1
W-107713,5.2,3,0.7,1
W-107738,5.2,3,1.5,1
W-107747,5.2,3,0.2,1
W-107773,5.2,3,0.3,1
W-107786,5.2,3,1.4,1
W-107794,5.2,3,1.1,1
W-107816,5.2,3,1.2,1
W-107866,5.2,3,0,1
W-107924,5.2,3,1.3,1
W-108044,5.3,3,0.9,1
W-108061,5.3,3,0.1,1
W-108065,5.3,3,1.2,1
W-108071,5.3,3,1.3,1
W-108095,5.3,3,1.1,1
W-108151,5.3,3,2,1
W-108161,5.3,3,1.4,1
W-108202,5.3,3,1,1
W-108214,5.3,3,0.4,1
W-108219,5.3,3,0.8,1
W-108360,5.3,3,1.8,1
W-108418,5.3,3,1.9,1
W-108441,5.3,3,1.7,1
W-108469,5.3,3,0,1
W-108481,5.3,3,0.6,1
W-108533,5.3,3,1.5,1
W-108560,5.3,3,1.6,1
W-108562,5.3,3,0.3,1
W-108589,5.3,3,0.7,1
W-108601,5.3,3,0.2,1
W-108657,5.4,3,1.7,1
W-108664,5.4,3,0,1
W-108707,5.4,3,0.4,1
W-108728,5.4,3,0.7,1
W-108741,5.4,3,0.6,1
W-108809,5.4,3,1,1
W-108814,5.4,3,1.1,1
W-108848,5.4,3,0.5,1
W-108916,5.4,3,1.9,1
W-108921,5.4,3,1.8,1
W-108975,5.4,3,1.5,1
W-108989,5.4,3,2,1
W-109089,5.4,3,1.6,1
W-109115,5.4,3,1.3,1
W-109130,5.4,3,1.2,1
W-109136,5.4,3,0.8,1
W-109155,5.4,3,1.4,1
W-109202,5.4,3,0.3,1
W-109243,5.4,3,0.1,1
W-109250,5.4,3,0.9,1
W-109270,5.5,3,0.6,1
W-109274,5.5,3,0.1,1
W-109299,5.5,3,0.4,1
W-109315,5.5,3,0,1
W-109441,5.5,3,1.6,1
W-109447,5.5,3,0.8,1
W-109461,5.5,3,1.2,1
W-109475,5.5,3,2,1
W-109555,5.5,3,1.9,1
W-109597,5.5,3,1.1,1
W-109603,5.5,3,1.8,1
W-109640,5.5,3,0.9,1
W-109710,5.5,3,1.3,1
W-109719,5.5,3,1,1
W-109743,5.5,3,0.7,1
W-109750,5.5,3,0.2,1
W-109766,5.5,3,0.5,1
W-109781,5.5,3,1.5,1
W-109787,5.5,3,1.4,1
W-109788,5.5,3,1.7,1
W-109873,5.5,3,0.3,1
W-109878,5.6,3,1.9,1
W-109940,5.6,3,0.3,1
W-109971,5.6,3,0.2,1
W-109995,5.6,3,0.5,1
W-109999,5.6,3,0.7,1
W-110065,5.6,3,1.7,1
W-110071,5.6,3,1.8,1
W-110087,5.6,3,0.4,1
W-110190,5.6,3,1.4,1
W-110217,5.6,3,1.2,1
W-110218,5.6,3,1.6,1
W-110238,5.6,3,1.1,1
W-110266,5.6,3,0.8,1
W-110297,5.6,3,1,1
W-110323,5.6,3,1.3,1
W-110337,5.6,3,0.9,1
W-110344,5.6,3,0,1
W-110352,5.6,3,2,1
W-110380,5.6,3,0.1,1
W-110422,5.6,3,1.5,1
W-110481,5.6,3,0.6,1
W-110593,5.7,3,2,1
W-110597,5.7,3,0.3,1
W-110620,5.7,3,1.5,1
W-110628,5.7,3,0.9,1
W-110631,5.7,3,0.7,1
W-110652,5.7,3,0.2,1
W-110678,5.7,3,1.3,1
W-110741,5.7,3,0,1
W-110768,5.7,3,1,1
W-110772,5.7,3,0.4,1
W-110789,5.7,3,1.1,1
W-110836,5.7,3,1.8,1
W-110840,5.7,3,0.5,1
W-110856,5.7,3,1.6,1
W-110905,5.7,3,0.6,1
W-110925,5.7,3,1.9,1
W-110928,5.7,3,1.7,1
W-110998,5.7,3,0.1,1
W-111094,5.7,3,1.2,1
W-111101,5.7,3,0.8,1
W-111108,5.7,3,1.4,1
W-111216,5.8,3,0.1,1
W-111217,5.8,3,1.2,1
W-111239,5.8,3,0.6,1
W-111370,5.8,3,1.4,1
W-111423,5.8,3,0.2,1
W-111425,5.8,3,0,1
W-111442,5.8,3,2,1
W-111450,5.8,3,1.5,1
W-111489,5.8,3,1.8,1
W-111512,5.8,3,1.1,1
W-111517,5.8,3,0.5,1
W-111532,5.8,3,1.6,1
W-111570,5.8,3,1.3,1
W-111583,5.8,3,0.7,1
W-111596,5.8,3,1,1
W-111600,5.8,3,0.9,1
W-111663,5.8,3,0.4,1
W-111681,5.8,3,0.3,1
W-111698,5.8,3,1.9,1
W-111709,5.8,3,1.7,1
W-111732,5.8,3,0.8,1
W-111741,5.9,3,1.2,1
W-111772,5.9,3,1.5,1
W-111873,5.9,3,0.5,1
W-111976,5.9,3,0.8,1
W-111977,5.9,3,0.7,1
W-111997,5.9,3,1,1
W-112022,5.9,3,1.1,1
W-112080,5.9,3,1.6,1
W-112099,5.9,3,1.8,1
W-112124,5.9,3,1.4,1
W-112135,5.9,3,0.9,1
W-112139,5.9,3,0,1
W-112186,5.9,3,0.3,1
W-112211,5.9,3,0.4,1
W-112218,5.9,3,1.9,1
W-112235,5.9,3,1.7,1
W-112263,5.9,3,2,1
W-112307,5.9,3,1.3,1
W-112346,5.9,3,0.2,1
W-112349,5.9,3,0.1,1
W-112351,5.9,3,0.6,1
W-112424,6,3,0.9,1
W-112425,6,3,0.6,1
W-112431,6,3,1.8,1
W-112525,6,3,1.3,1
W-112532,6,3,0.4,1
W-112577,6,3,0,1
W-112707,6,3,1.4,1
W-112738,6,3,1.5,1
W-112782,6,3,1,1
W-112800,6,3,1.9,1
W-112810,6,3,0.1,1
W-112818,6,3,0.7,1
W-112840,6,3,1.1,1
W-112876,6,3,1.6,1
W-112886,6,3,2,1
W-112915,6,3,1.2,1
W-112916,6,3,0.3,1
W-112928,6,3,0.2,1
W-112937,6,3,0.8,1
W-112973,6,3,0.5,1
W-112977,6,3,1.7,1
W-112998,6.1,3,1.4,1
W-113057,6.1,3,0.6,1
W-113098,6.1,3,0,1
W-113116,6.1,3,0.1,1
W-113121,6.1,3,1.7,1
W-113130,6.1,3,0.4,1
W-113219,6.1,3,1.8,1
W-113246,6.1,3,1.6,1
W-113252,6.1,3,0.9,1
W-113265,6.1,3,1.2,1
W-113268,6.1,3,0.7,1
W-113278,6.1,3,1.3,1
W-113314,6.1,3,1,1
W-113346,6.1,3,0.5,1
W-113359,6.1,3,0.2,1
W-113396,6.1,3,0.8,1
W-113399,6.1,3,0.3,1
W-113412,6.1,3,1.9,1
W-113503,6.1,3,1.1,1
W-113560,6.1,3,2,1
W-113577,6.1,3,1.5,1
W-113629,6.2,3,0.4,1
W-113633,6.2,3,0.9,1
W-113646,6.2,3,0.7,1
W-113655,6.2,3,1.5,1
W-113665,6.2,3,1.8,1
W-113707,6.2,3,0.8,1
W-113742,6.2,3,1.7,1
W-113761,6.2,3,1.1,1
W-113790,6.2,3,2,1
W-113797,6.2,3,0.3,1
W-113835,6.2,3,1.9,1
W-113846,6.2,3,0.5,1
W-113848,6.2,3,1,1
W-113871,6.2,3,0.6,1
W-113886,6.2,3,0.2,1
W-114027,6.2,3,0,1
W-114056,6.2,3,1.3,1
W-114125,6.2,3,1.4,1
W-114208,6.2,3,0.1,1
W-114211,6.2,3,1.6,1
W-114213,6.2,3,1.2,1
W-114291,6.3,3,0.1,1
W-114292,6.3,3,1,1
W-114350,6.3,3,2,1
W-114367,6.3,3,0.6,1
W-114393,6.3,3,0.3,1
W-114528,6.3,3,0.7,1
W-114578,6.3,3,1.9,1
W-114587,6.3,3,0,1
W-114618,6.3,3,1.3,1
W-114635,6.3,3,0.9,1
W-114639,6.3,3,0.2,1
W-114672,6.3,3,1.7,1
W-114706,6.3,3,1.8,1
W-114708,6.3,3,1.2,1
W-114712,6.3,3,0.8,1
W-114753,6.3,3,0.5,1
W-114756,6.3,3,1.6,1
W-114764,6.3,3,0.4,1
W-114772,6.3,3,1.5,1
W-114779,6.3,3,1.1,1
W-114797,6.3,3,1.4,1
W-115062,6.4,3,1.2,1
W-115074,6.4,3,1.3,1
W-115138,6.4,3,1.1,1
W-115150,6.4,3,1.8,1
W-115161,6.4,3,1.9,1
W-115165,6.4,3,1.6,1
W-115227,6.4,3,0.4,1
W-115248,6.4,3,0.7,1
W-115270,6.4,3,2,1
W-115314,6.4,3,0.5,1
W-115316,6.4,3,1,1
W-115325,6.4,3,1.5,1
W-115341,6.4,3,1.4,1
W-115361,6.4,3,0.1,1
W-115390,6.4,3,0.2,1
W-115395,6.4,3,0.9,1
W-115401,6.4,3,1.7,1
W-115438,6.4,3,0.6,1
W-115446,6.4,3,0.3,1
W-115461,6.4,3,0,1
W-115472,6.5,3,0.9,1
W-115523,6.5,3,0.5,1
W-115578,6.5,3,1.9,1
W-115579,6.5,3,1,1
W-115595,6.5,3,1.4,1
W-115623,6.5,3,2,1
W-115695,6.5,3,1.6,1
W-115755,6.5,3,0.3,1
W-115770,6.5,3,1.2,1
W-115781,6.5,3,0.6,1
W-115790,6.5,3,1.5,1
W-115799,6.5,3,0.7,1
W-115850,6.5,3,0.8,1
W-115862,6.5,3,1.1,1
W-115907,6.5,3,1.8,1
W-115930,6.5,3,0.4,1
W-115937,6.5,3,0.2,1
W-115961,6.5,3,1.3,1
W-116006,6.5,3,1.7,1
W-116081,6.5,3,0,1
W-116087,6.5,3,0.1,1
W-116100,6.6,3,2,1
W-116117,6.6,3,0.4,1
W-116166,6.6,3,0.8,1
W-116169,6.6,3,0,1
W-116218,6.6,3,1.7,1
W-116255,6.6,3,1.5,1
W-116266,6.6,3,1.6,1
W-116282,6.6,3,0.7,1
W-116333,6.6,3,0.1,1
W-116342,6.6,3,0.9,1
W-116368,6.6,3,0.3,1
W-116413,6.6,3,1.9,1
W-116436,6.6,3,0.5,1
W-116437,6.6,3,1.3,1
W-116443,6.6,3,1.2,1
W-116521,6.6,3,1.4,1
W-116548,6.6,3,1,1
W-116618,6.6,3,0.2,1
W-116656,6.6,3,1.1,1
W-116677,6.6,3,1.8,1
W-116710,6.6,3,0.6,1
W-116723,6.7,3,0,1
W-116782,6.7,3,1.4,1
W-116786,6.7,3,0.2,1
W-116827,6.7,3,1.5,1
W-116844,6.7,3,0.3,1
W-116895,6.7,3,0.8,1
W-116929,6.7,3,1.3,1
W-116994,6.7,3,1,1
W-117025,6.7,3,1.1,1
W-117034,6.7,3,1.2,1
W-117050,6.7,3,0.6,1
W-117051,6.7,3,1.7,1
W-117069,6.7,3,2,1
W-117102,6.7,3,0.4,1
W-117169,6.7,3,0.9,1
W-117243,6.7,3,0.7,1
W-117249,6.7,3,0.5,1
W-117255,6.7,3,1.9,1
W-117316,6.7,3,1.8,1
W-117325,6.7,3,1.6,1
W-117394,6.8,3,1.7,1
W-117431,6.8,3,0.1,1
W-117442,6.8,3,0.2,1
W-117446,6.8,3,1.9,1
W-117463,6.8,3,1.3,1
W-117490,6.8,3,0.8,1
W-117496,6.8,3,1.1,1
W-117501,6.8,3,1.5,1
W-117550,6.8,3,0.3,1
W-117565,6.8,3,1.2,1
W-117572,6.8,3,1,1
W-117590,6.8,3,0.6,1
W-117612,6.8,3,1.6,1
W-117621,6.8,3,1.4,1
W-117648,6.8,3,2,1
W-117670,6.8,3,0.9,1
W-117724,6.8,3,0.5,1
W-117770,6.8,3,0.4,1
W-117820,6.8,3,0.7,1
W-117824,6.8,3,1.8,1
W-117953,6.8,3,0,1
W-118020,6.9,3,0.5,1
W-118041,6.9,3,0.2,1
W-118091,6.9,3,1.5,1
W-118232,6.9,3,0,1
W-118265,6.9,3,1.1,1
W-118286,6.9,3,1.7,1
W-118288,6.9,3,2,1
W-118307,6.9,3,0.7,1
W-118312,6.9,3,1.8,1
W-118326,6.9,3,0.4,1
W-118335,6.9,3,1.2,1
W-118337,6.9,3,0.9,1
W-118353,6.9,3,0.8,1
W-118369,6.9,3,1.9,1
W-118439,6.9,3,1.3,1
W-118472,6.9,3,1.4,1
W-118474,6.9,3,0.1,1
W-118476,6.9,3,0.3,1
W-118505,6.9,3,0.6,1
W-118519,6.9,3,1.6,1
W-118671,7,3,0.1,1
W-118774,7,3,0.6,1
W-118778,7,3,1.4,1
W-118797,7,3,1.2,1
W-118798,7,3,1.5,1
W-118832,7,3,0.8,1
W-118850,7,3,0.7,1
W-118854,7,3,0.4,1
W-118855,7,3,1.6,1
W-118879,7,3,0.2,1
W-118904,7,3,2,1
W-118909,7,3,1.1,1
W-118914,7,3,0.9,1
W-118921,7,3,1.7,1
W-118990,7,3,0.3,1
W-119008,7,3,0.5,1
W-119027,7,3,1,1
W-119142,7,3,0,1
W-119161,7,3,1.8,1
W-119167,7,3,1.3,1
W-119220,7.1,3,0.2,1
W-119257,7.1,3,0.9,1
W-119296,7.1,3,2,1
W-119307,7.1,3,1.2,1
W-119369,7.1,3,1.9,1
W-119371,7.1,3,0.6,1
W-119395,7.1,3,0.5,1
W-119426,7.1,3,1.6,1
W-119570,7.1,3,1.5,1
W-119586,7.1,3,0.4,1
W-119591,7.1,3,1.3,1
W-119593,7.1,3,1.1,1
W-119636,7.1,3,0.7,1
W-119648,7.1,3,1.4,1
W-119653,7.1,3,0.3,1
W-119678,7.1,3,0.1,1
W-119687,7.1,3,1.8,1
W-119727,7.1,3,1.7,1
W-119747,7.1,3,1,1
W-119819,7.1,3,0.8,1
W-119823,7.1,3,0,1
W-119830,7.2,3,1.4,1
W-119839,7.2,3,1.2,1
W-119921,7.2,3,0.5,1
W-119923,7.2,3,1,1
W-119940,7.2,3,1.1,1
W-119950,7.2,3,0.1,1
W-119976,7.2,3,2,1
W-119995,7.2,3,1.9,1
W-120023,7.2,3,1.3,1
W-120049,7.2,3,1.7,1
W-120054,7.2,3,1.6,1
W-120081,7.2,3,0.7,1
W-120159,7.2,3,0.4,1
W-120171,7.2,3,0.2,1
W-120205,7.2,3,0.3,1
W-120229,7.2,3,0.8,1
W-120277,7.2,3,1.8,1
W-120361,7.2,3,0,1
W-120362,7.2,3,1.5,1
W-120384,7.2,3,0.6,1
W-120404,7.2,3,0.9,1
W-120469,7.3,3,1.8,1
W-120492,7.3,3,0.1,1
W-120522,7.3,3,0.4,1
W-120542,7.3,3,1.3,1
W-120547,7.3,3,0.8,1
W-120676,7.3,3,1.9,1
W-120705,7.3,3,1.5,1
W-120739,7.3,3,1,1
W-120775,7.3,3,2,1
W-120851,7.3,3,0.3,1
W-120894,7.3,3,0,1
W-120931,7.3,3,1.6,1
W-120934,7.3,3,0.2,1
W-120971,7.3,3,0.6,1
W-120983,7.3,3,0.5,1
W-121011,7.3,3,1.2,1
W-121054,7.3,3,1.4,1
